file_name,gene,sex,side,magnification,img_id,feature
egfr_F_L_oly_4X_125_cropped.png,egfr,F,L,4X,125,"[38263.0, 5385.346642749586, 776.8255597360692, 206.69242987364436, 3.7583648332498667, 0.963952838372249, 0.2915453894332607, 2644.0, 0.0691006978020542, 1.0, -1.37260204603724e-17, 8.294721399862476e-18, 0.31652744630142626, -0.050420757532294656, -0.1624371125353339, 0.08498389456511546, -0.04011178814849615, 0.08248774321290296, 0.01309083981917646, -0.043309060932126234, -0.012043968170162829, -0.04157114912255561, 0.016754041428189537, 0.0908258951123506, -0.015279232392159302, -0.04843399801743781, -0.016423906812773812, 0.011074962895179412, 0.0383513899087658, -0.0027577199498748286, -0.02509275464977559, 0.008478974662526092, 0.011843455050440026, -0.003662821881519382, 0.014942490191820926, -0.00915401262635451, -0.007408191996888247, -0.007961317527914263, 0.013200031931068957, 0.0175110131499561, -0.0004155370798462103, -0.009263976630204665, -0.0009450651931822186, -0.006531198443107463, 0.013245388107491946, 0.020328853990367608, -0.0012714603344963222, -0.006069441406401432, -0.004558973296798484, 27, 9, 0, 2927.008368164214, 108.40771733941534, 464.61017305526684, 131.32486894828182, 0.03313906384758122, 0.97956301671613, 0.7974842767295598, 0.027703002900974834, 0.9485373234098327, 0.7782672540381792, 0.01839897551159083, 0.9921897755188278, 0.7586206896551724, 0.01667407155737919, 0.9765221172928831, 0.7733333333333333, 0.006481457282492225, 0.9677997555822675, 0.7948717948717948, 0.00525311658782636, 0.9862404463072469, 0.41875]"
star_M_R_oly_4X_123_cropped.png,star,M,R,4X,123,"[31523.0, 4318.783150888546, 660.5069925220017, 168.32777344174085, 3.9239335198038887, 0.9669815693427992, 0.3142902720864615, 2173.0, 0.06893379437236304, 1.0, 4.164240988783125e-18, -1.2103262328481568e-17, 0.29186041734995954, -0.09070230524014483, -0.5475962386321653, 0.13413134540721913, -0.14507547165207146, 0.06799245269310905, -0.13593614331693163, 0.023762998256159417, -0.08376241697281843, 0.1384397506363198, -0.022933884644867144, 0.05207787596253397, -0.07630600782718829, -0.012949788476679136, 0.06487453550960366, -0.06441721116308198, -0.04441482344326216, 0.01002426493823208, 0.06449447216944985, 0.033829366853274444, -0.00966222885525177, -0.06008147548459277, -0.02631751258114824, -0.06808619325376213, 0.02052875761972533, 0.03858375427885118, -0.0273831491727113, -0.010484407188650324, -0.023005803988502087, 0.02222524352625635, 0.0051077389352688855, -0.007305421996967873, 0.023219344044226063, 0.0001453981620791346, -0.010561357545025648, -0.017461574410158567, 0.0017190381474936746, 28, 11, 0, 2437.611398544543, 87.0575499480194, 400.4802307403559, 102.62912313586234, 0.031310471719062274, 0.9833359861040815, 0.7311111111111112, 0.028106461948418614, 0.948528046002078, 0.7854609929078015, 0.01183263014307014, 0.9910673908725571, 0.7535353535353535, 0.008247945944231196, 0.9825631002524735, 0.7647058823529411, 0.007550042825873172, 0.9225868311560196, 0.9049429657794676, 0.006598356755384957, 0.9536258886269013, 0.46017699115044247]"
tkv_F_R_oly_4X_6_cropped.png,tkv,F,R,4X,6,"[32725.0, 5424.892890667923, 764.6916966593762, 196.92787921780837, 3.883105326156503, 0.9662714093616122, 0.25588596360906724, 2596.0, 0.07932773109243697, 1.0, 5.55170085242173e-17, -3.6170030733403844e-16, 0.30219761671799006, -0.5921785022174546, 0.5407197985934521, -0.24147649961185108, -0.0006628172277420156, 0.08251221654392027, 0.17815836182351685, 0.11910877601426452, 0.13363995185424993, 0.06691911197158507, 0.04728415170724492, 0.0024119086408865543, 0.008120692932845964, 0.05752755191876811, -0.07744242919056592, 0.06683244771800619, -0.020509355796381946, 0.004282416867445017, 0.004018131325536993, -0.005784740575691889, 0.0009463474312980686, 0.03210929487355093, 0.028471238410505376, 0.04773627364447153, -0.003864163284332206, 0.02545911855994321, 0.029465912472811853, 0.001743595638738303, -0.011801630819186577, -0.01896219531590266, -0.0036382139452782575, 0.013258564195222786, -0.015250297719528445, -0.030663617683812927, -0.0049597514067461785, -0.007474993280932258, -0.0037667599108798123, 24, 9, 0, 2927.713995648986, 121.98808315204109, 481.62236636408704, 138.5939727215311, 0.060443086325439266, 0.996465980312457, 0.5479224376731302, 0.03636363636363636, 0.9616391521473543, 0.9160892994611239, 0.008892284186401834, 0.9414432461433224, 0.8459302325581395, 0.008311688311688312, 0.9084243362422383, 0.7452054794520548, 0.004736440030557678, 0.9744782438057029, 0.9064327485380117, 0.002536287242169595, 0.972062548855429, 0.5845070422535211]"
egfr_F_R_oly_4X_86_cropped.png,egfr,F,R,4X,86,"[40104.0, 5415.365978733342, 754.2758452562358, 203.43460211268518, 3.707706739281414, 0.9629420171470461, 0.2839743952869201, 2616.0, 0.06523040095751047, 1.0, -3.111251165814234e-17, -2.49857637024613e-16, 0.19849760368237593, 0.03367668828004989, 0.5335470784418588, -0.15802833186057558, -0.006490267435704197, -0.6400300698697893, -0.29737390959775384, -0.10828008259512009, -0.1381616922165521, -0.17673661260486767, 0.3196710067137869, 0.04291944359417095, 0.1310368243591945, 0.03518082493835599, 0.0018105501664995819, -0.06355229833613335, 0.040484178496706894, -0.05122383378694245, 0.04682553192859622, 0.054063953282412, 0.03871521825057625, 0.06254393066972584, 0.07076852610166443, -0.003599227651482769, 0.07370146830005052, 0.027793761805228683, 0.0179847985163315, -0.027173358621274388, 0.006290964078488085, -0.01883972963626347, -0.011547455759489799, -0.005822045632279625, 0.021959790056421135, -0.043041886678860004, -0.011279804204302517, -0.061735331983021995, 0.006364497890725393, 23, 10, 0, 2939.6723650886443, 127.81184196037584, 490.5218613006987, 142.25665727620077, 0.03156792339916218, 0.9583285918565148, 0.7540202501488982, 0.03007181328545781, 0.9472571689968762, 0.7918581746552856, 0.020147616197885496, 0.9960695469878772, 0.609811320754717, 0.019025533612607223, 0.9805601204997054, 0.7569444444444444, 0.013739277877518451, 0.9591747030104617, 0.5466269841269841, 0.013639537203271494, 0.9919208476870393, 0.6786600496277916]"
mam_F_R_oly_4X_4_cropped.png,mam,F,R,4X,4,"[144528.0, 4425.29682349378, 751.7648379608022, 383.79172718697373, 1.9587833314462277, 0.8598652927467608, 0.6237505826298617, 2785.0, 0.01926962249529503, 1.0, -6.709468923768874e-17, 5.578408691685124e-18, -0.5882239441910014, -2.1319748094338147, 0.1702660225881686, 0.4377898001103405, 0.9783878197522831, 0.7379467077217241, 0.0317426806464296, 0.964334307247749, 0.26491235714091915, -0.022350864080169095, -0.20669272570355685, 0.006919690492878654, -0.11122287835324918, 0.040921260671771424, 0.49075330214932933, 0.380292280704209, 0.06759119694936859, -0.09077692486906366, -0.08951067577132109, 0.27666614089537345, -0.17643884909614393, -0.09903811952906509, 0.002121524644273241, -0.01258493612613385, 0.06550140133370004, 0.08813993034366047, -0.0688320013466896, 0.02362109692738402, -0.045346183921857394, 0.018463717565918757, 0.052518081516561836, -0.06898143650147026, -0.05027108614884859, -0.0038623421251887044, 0.031595468034067126, -0.001100120842007841, -0.0277606741375482, 51, 21, 0, 3326.477631085024, 65.22505158990244, 274.0782104868025, 59.2792832627958, 0.1432179231705967, 0.7753849665659746, 0.6334037149239573, 0.12780914424886528, 0.8995645973338633, 0.9062898636051417, 0.099420181556515, 0.9827565429286587, 0.8833220630724781, 0.08879248311745822, 0.9821121807662753, 0.701295152740587, 0.07566007970773829, 0.8622449808944448, 0.6910826012766227, 0.05542870585630466, 0.9950189863428232, 0.6002997377294867]"
mam_M_L_oly_4X_113_cropped.png,mam,M,L,4X,113,"[83535.0, 4539.153821318271, 709.7076164194021, 242.98470973398497, 2.9207912596491217, 0.9395641246502766, 0.5731310719578462, 2628.0, 0.03145986712156581, 1.0, 2.679409304821697e-17, 1.0421867577542244e-17, 0.5446381947296393, 0.025882351583556878, 0.006756279266374516, 0.04808724205553488, 0.03331842521418594, 0.06377466894049169, -0.0019185077529049607, -0.0304121393992708, 0.036706679174291525, -0.001404174320734579, 0.011219030840660628, 0.0013152687470467238, 0.0089246592286071, 0.023375078294275674, -0.010403446879501855, 0.005159418349256298, 0.005922915345416126, -0.002123958555527445, 0.009892390270341039, -0.007177026093146992, 0.0009316329140128846, 0.006411908859708533, -0.003346287032234092, 0.0018730815723521977, 0.0034575316185431536, 0.0002930706094788463, -0.001431641091892665, -0.0016036016913914166, -0.0019622127306437092, 0.0038615451301945974, 0.004350301623453741, 0.001423106886810099, 0.00485640542885335, -0.0018727720060142897, -0.0037059166605233978, 0.0005627337744740754, -0.0020134892867774336, 50, 19, 0, 3050.355697996826, 61.007113959936525, 263.0954544295051, 57.87880832052283, 0.18246244089303884, 0.9889269266745677, 0.648761385885758, 0.09314658526366194, 0.9945096802693815, 0.6388341543513957, 0.06588854970970252, 0.9722306456278432, 0.6429155472491531, 0.018698749027353804, 0.9865903860617535, 0.6443894389438944, 0.013012509726461962, 0.939318245732844, 0.8191409193669932, 0.006979110552463039, 0.9805113897123892, 0.545880149812734]"
samw_F_R_oly_4X_66_cropped.png,samw,F,R,4X,66,"[41415.0, 5418.970055134198, 761.2554488570015, 205.533483725221, 3.7038025875858196, 0.9628623434879026, 0.2999608888373845, 2640.0, 0.06374501992031872, 1.0, 1.186293243734596e-16, -3.296814882761274e-16, 0.3104569500590085, -0.0348149757238095, 0.16967449818161487, -0.07007300214730765, -0.04047523756800231, 0.11048484097600829, -0.005221790288606255, 0.0382997538991057, -0.0049672556443063195, -0.03915599693343102, -0.0036659516915291167, -0.08956072560650903, -0.014626796185692136, -0.03206284145243623, 0.026312034576869883, -0.02174811430130129, 0.045393443303204016, -0.010316740217581975, 0.04121477508488543, -0.013545986168576338, 0.017131014296092192, -0.0017246455253793487, 0.0007632812941724369, 0.0015423801150170153, 0.000801594059210384, -0.021587036186552156, -0.002360330917437807, -0.021997169403279237, 0.006588361690602645, -0.016131108049398747, 0.011122487763356219, 0.0012213523009220954, 0.01983328147427786, 0.004565916250178345, 0.0069887093442364805, 0.004695388162306452, 0.003581858445116506, 21, 6, 0, 2976.4419177103446, 141.7353294147783, 482.6934341759525, 144.2856964880245, 0.03356271882168296, 0.9650452437797254, 0.7292759706190975, 0.027888446215139442, 0.9581431317965982, 0.787321063394683, 0.01837498490884945, 0.9789763233034603, 0.7805128205128206, 0.017433297114572015, 0.9967618366268891, 0.722, 0.01250754557527466, 0.9591621555128625, 0.5612134344528711, 0.009851503078594712, 0.992477672472733, 0.7472527472527473]"
tkv_F_L_oly_4X_45_cropped.png,tkv,F,L,4X,45,"[30111.0, 4657.018648900728, 792.0633965281894, 175.03381864640124, 4.525202058970645, 0.9752772956098426, 0.26303100186063577, 2304.0, 0.0765168875161901, 1.0, 2.6597195816247672e-17, -5.30480058238633e-18, 0.14081434735939025, -0.3253494932604165, -0.16384701364696405, 0.17071034303864938, -0.023646597306894702, -0.05126308611655705, -0.1021067200726684, -0.06120736873953384, 0.009563233158969387, -0.03952162331597745, -0.06449591930069026, 0.05754402009473476, 0.006223151760972463, 0.004736854529227419, -0.039433416455552754, -0.044025134127585415, -4.711895028260854e-06, 0.0540942895848732, -0.008745796275766611, -0.006772218476816358, 0.00425443207039094, 0.043750165157561645, 0.01687958439848293, -0.048273199869840785, -0.017641540196523458, 0.03634225191639373, 0.023770848433552257, 0.0037527833956600364, -0.006861708940443772, -0.01138253872490177, -0.003614882146254605, -0.015998668237978835, 0.0011767435331774844, 0.00706747066906342, -0.01834364710830846, 0.0009829149872868674, 0.0055434258059906686, 28, 11, 0, 2536.716954241815, 90.59703408006483, 468.4680374315359, 119.21376617936633, 0.039985387399953505, 0.9650057951619091, 0.7591424968474149, 0.03859054830460629, 0.9482694116036117, 0.7644736842105263, 0.011324765036033344, 0.8933223512497828, 0.8698979591836735, 0.010295240941848494, 0.9210415505569268, 0.8446866485013624, 0.004416990468599515, 0.9695700487186393, 0.6394230769230769, 0.0035203081930191625, 0.9651308117944625, 0.8548387096774194]"
mam_F_R_oly_4X_32_cropped.png,mam,F,R,4X,32,"[167358.0, 3649.0287501684948, 697.6978783132897, 415.658435890787, 1.6785365532593393, 0.8031646947738659, 0.7284923301934428, 2188.0, 0.013073770002031573, 1.0, -1.878250052625793e-17, 3.4303292783849704e-18, 0.04814576982007454, 0.010041389122839538, -0.08603872080510121, -0.08028780216944503, -0.14415573235661355, 0.003746687016137502, 0.01734099479313556, 0.01984121879762257, -0.05905937537104509, -0.016133181525954145, -0.03544301475953511, 0.003464298120915433, -0.025405888792114906, -0.033698632297018305, 0.011130683373406985, -0.0051745061168701695, -0.01731065111177169, -0.011510399970540874, 0.003598486789793357, 0.006570587895034392, -0.002412848198494336, -0.01608042830945283, -0.001995151980793704, 5.755789296591327e-05, 0.0019723083954081362, -0.0073909547608074725, 0.013044125320974528, 0.0029628415076141347, 0.010535348818236501, -0.00444343265137534, -0.003530306979869327, 0.00820510333514261, 0.0056775178353916725, 0.0020982723916437764, 0.010486770836539785, -0.006515013270036214, 0.006313406536001089, 33, 15, 0, 2601.142494561231, 78.82249983518882, 286.4213562373098, 81.22389643986533, 0.32616905077737546, 0.9372311166383287, 0.5168734021399489, 0.11063110218812366, 0.9141433218437915, 0.9338747099767981, 0.0929265407091385, 0.9911185307510001, 0.8355450491591898, 0.07775547030915761, 0.9905079340940786, 0.621086292478045, 0.03907192963587041, 0.9954582171032167, 0.6505820316386429, 0.0073435390002270584, 0.8952554492517589, 0.5732276119402985]"
egfr_F_L_oly_4X_101_cropped.png,egfr,F,L,4X,101,"[42888.0, 5511.831924123824, 803.360343629478, 213.35041602809915, 3.765450091851108, 0.9640908911873874, 0.3058251388720523, 2729.0, 0.06363085245290058, 1.0, -2.044205557433238e-18, 2.6273587515776464e-17, 0.2813594076028021, -0.03624937136975657, -0.16056695381300978, 0.07488192172627613, -0.04500159685559613, 0.11378304813663934, -0.0006133101858049145, -0.05235770714877434, -0.010430156147713676, -0.013270106858636528, 0.013539343664001738, 0.078782286854506, -0.0280913263334036, -0.033616675959456825, -0.017521943199760675, 0.022594525948860165, 0.03406982779217447, -0.007620603483705677, -0.04489522429010059, 0.0191064780042863, 0.01906227046363746, -0.0006715011183758207, -0.009013036599642752, -0.006539627304016219, 0.0029677006048801696, -0.011672052225792325, 0.002194100901731687, 0.02242744066640377, 0.0016140164485767706, -0.024705070692147814, -0.006992154984102193, 0.005548936254632615, 0.020773983691644127, 0.002539817773579185, -0.013563391664897511, 0.0002971745163885145, 0.010798472561905777, 23, 7, 0, 3038.1038225937186, 132.09147054755297, 485.5096679918786, 141.9635362784485, 0.02965864577504197, 0.9643526929197213, 0.6414523449319214, 0.02867935086737549, 0.9552481265362989, 0.7569230769230769, 0.01846670397313934, 0.9803120345139982, 0.794383149448345, 0.012404402163775415, 0.9954079851758603, 0.806060606060606, 0.010609028166386867, 0.9931185240554856, 0.7791095890410958, 0.007717776534228689, 0.9888611527127437, 0.638996138996139]"
mam_M_R_oly_4X_78_cropped.png,mam,M,R,4X,78,"[155106.0, 3578.266340221731, 708.0248685401225, 398.73931171722694, 1.775658551174485, 0.8263401511392757, 0.6997884022793, 2048.0, 0.013203873480071692, 1.0, 7.176800661412737e-17, -7.429250210195701e-17, 0.321090055284428, 0.05212147844655467, 0.08138602671800617, -0.001522035106913268, 0.045916478769578675, 0.15684824929655355, 0.1402665116871281, -0.0057372835983186855, 0.025697113510231465, 0.10518837500721308, 0.03031331311736535, 0.008063993992257991, -0.013095276573942924, 0.04201816224615103, 2.799679450032022e-05, -0.004862172657732954, -0.0016411240223411637, 0.035399428391225285, -0.018329639334790662, 0.0077935854939224095, 3.995815612957492e-05, -0.005117933583201788, -0.012876588348164, -0.0004770523163370814, -0.016020916988815137, -0.021073734987618244, 0.01919461027422349, -0.011349042026915444, -0.004257402521448627, 0.00539951291013497, 0.021235775855434076, -0.0062428620331159475, 0.007052701097877337, 0.011060918813027083, 0.0038851589588055823, -0.002423951210326994, 0.00549450303105591, 21, 9, 0, 2415.9932162625637, 115.04729601250304, 359.49242404917544, 99.70587633318715, 0.3401867110234291, 0.9548628392914763, 0.5724002516760321, 0.10121465320490504, 0.9111466440087789, 0.9331867086726505, 0.08589609686279061, 0.9897342271555483, 0.776579622289578, 0.07503900558327853, 0.9899167531316925, 0.6245438935393861, 0.04195195543692701, 0.9950140005326091, 0.7249331550802139, 0.006872719301638879, 0.9820311731329142, 0.7120908483633934]"
star_F_R_oly_4X_20_cropped.png,star,F,R,4X,20,"[93017.0, 5448.430949890798, 850.0810534410467, 334.5379449337299, 2.541060188581726, 0.919308980911879, 0.43639221205723666, 3266.0, 0.03511186127267059, 1.0, -5.741079276838734e-17, 1.0639569651747817e-16, 0.2739727318011064, 0.44297073248858787, 0.1827073171760807, 0.11089668062119322, -0.2703508307974289, 0.580165509717421, -0.051414300696424935, -0.28106234055634993, 0.20273309375756415, -0.2651240014589213, -0.4847516358145942, -0.1616523091404734, 0.5404120171503104, -0.06852860905066704, -0.0355321589431554, -0.08367791199760002, -0.2784600094625204, -0.14590536587405326, -0.27495358781366785, 0.09472314839428486, 0.035855643012563054, -0.15988408076499197, -0.04634489444188113, 0.046380752973074375, 0.04167351544276209, 0.046747124062805234, 0.04123346084453051, -0.050690379101796704, -0.055487054657288905, -0.029594037804195932, -0.06843980493360867, -0.013635429552506313, -0.025334321327314842, 0.06412084143775874, -0.06914011869282509, -0.03028776893156521, 0.01655230796121885, 61, 29, 0, 3775.6542545941606, 61.89597138678952, 249.95331880577427, 56.887498538666826, 0.2086930346065773, 0.9853972670054265, 0.4421867881548975, 0.10313168560585699, 0.9495154865966879, 0.8131039159179522, 0.08374813206188116, 0.9436999756371764, 0.8546352166758091, 0.05945149811324812, 0.9095129346071338, 0.8480294433369115, 0.022092735736478276, 0.9727696129307585, 0.6811402055021545, 0.019018028962447725, 0.9863101857160368, 0.8533526290400386]"
egfr_M_L_oly_4X_130_cropped.png,egfr,M,L,4X,130,"[117276.0, 2492.0693347083115, 580.9029427901081, 273.04934765018993, 2.127465045381895, 0.882643530125866, 0.9053475068899234, 1909.0, 0.01627784030833248, 1.0, -1.8249913551985073e-17, 2.3363142952321577e-16, 0.5182042779933775, 0.04893718834397519, 0.011858282497991608, 0.0559539007735661, 0.06898059679085915, 0.048413212915389095, 0.0036770709331010055, -0.028166269859696065, 0.015088405351204726, 0.01003795530182975, 0.015702383106327666, -0.006442033346129094, 0.03054155142403533, 0.015327142158691793, -0.00029159252729438987, 0.011333280206567004, -0.005271842877803744, 0.0051788663436401075, -0.0006256221351109645, -0.009411436997833558, 0.00835104457657307, 0.005303081929743287, 0.00939517275622426, 0.003048638709933862, -0.0016052841521913476, 0.0022977425363358305, -0.01431254057014898, -0.0033495729902905456, -0.0002957769497684501, -0.0003683908728905902, 0.013234812665132632, -0.0006798773551061269, 0.004193426567657406, 0.00035365760595343435, -0.01019132219928913, 0.0018410138120748864, 0.000757784999859098, 43, 20, 0, 2305.1597385039317, 53.60836601171934, 190.71067811865476, 45.099405248403954, 0.13525358982229954, 0.8996382004236475, 0.8497348261638185, 0.09503223165865139, 0.991522148818873, 0.6492485145054177, 0.07030423957160885, 0.9764003920077458, 0.6579682387678557, 0.05326750571301886, 0.4868194831293619, 0.6233286769107963, 0.04302670623145401, 0.9956528754411368, 0.6070010826416457, 0.02546130495583069, 0.9682204650598261, 0.6178357128077798]"
mam_M_L_oly_4X_82_cropped.png,mam,M,L,4X,82,"[137373.0, 3847.3779925734125, 601.0893244265482, 408.0004855527536, 1.473256394810904, 0.7343523364295502, 0.655324244130022, 2366.0, 0.017223180683249257, 1.0, -9.325069146231279e-17, 4.2613763086593947e-19, -0.0653133979037882, 0.07952839139970869, -0.47886170917170057, 0.019702575996975794, -0.11541259610094265, 0.15300321731185923, 0.12357623465821664, -0.1844469335598182, -0.13354976878018363, -0.0365071280511189, 0.07440938267923354, -0.02174430435408055, 0.027696278261373865, -0.03515552267547919, 0.0032659386560936004, -0.058270136457143414, -0.03170715979628971, 0.0009503673936587738, 0.014077303488390822, -0.019997806195407593, 0.013072170092478921, 0.0196841417735474, -0.019216101956551483, -0.0008337921654421207, -0.02137767697223164, 0.01985584484839514, 0.03641262155004564, 0.00032502186424409246, -0.0007262327356682681, -0.00958326319060194, 0.016159810598418114, 0.01744639394769655, -0.010627837236990024, -0.01747653736598409, -0.011655560017486463, -0.005926194535602304, 0.008524005445676507, 29, 13, 0, 2773.757718250381, 95.64681787070279, 376.49242404917544, 94.83209484129293, 0.18130928202776384, 0.8810627270896559, 0.6993401656605363, 0.13793831393359685, 0.7332210812226007, 0.7331785645192493, 0.13022209604507437, 0.91944048084909, 0.932641676659194, 0.044492003523254206, 0.9954815028033279, 0.6654327708219924, 0.031003181120016307, 0.991415468765561, 0.7046657842488419, 0.024822927358360086, 0.9962271841859679, 0.43762833675564683]"
samw_F_R_oly_4X_87_cropped.png,samw,F,R,4X,87,"[42369.0, 5598.147724663862, 769.1009982055714, 219.8196549965962, 3.4987817546046123, 0.9582851817081279, 0.28745403476396597, 2724.0, 0.06429228917368832, 1.0, 4.994944194886905e-17, -2.211480250857542e-16, 0.267718922989756, -0.04492820725693265, 0.17300382543954804, -0.06727187293772553, -0.06583634025770686, 0.11874860524848838, -0.0015000477444363925, 0.05497287465657094, -0.0244538554029022, -0.027175878689986135, -0.02229246020758728, -0.08100143855232465, -0.04891388785498351, -0.03716117964786992, 0.0055145657525576515, -0.029989804680588324, 0.023270349927220376, -0.02031761792866626, 0.03409495337939069, -0.0207239973496134, 0.008245124661026193, -0.00147807558321373, -0.001902241261257334, 0.0025086519913256233, -0.006119209614013392, -0.019382270302536666, -0.016444868392911236, -0.025676749503362663, -0.009113345168373173, -0.023477767282944217, -0.003417822478201157, -0.013098846842835342, 0.013633996470580093, -0.001378300398117567, 0.00417183706969725, -0.00606893211650805, 0.004791342181767752, 25, 8, 0, 3062.098771959836, 122.48395087839344, 432.46803743153566, 121.53832971339531, 0.03882555642096816, 0.9741709840841066, 0.6831395348837209, 0.02851141164530671, 0.9664770600544216, 0.6938541068351523, 0.02088791333286129, 0.9953887948109761, 0.6828703703703703, 0.010691779366990017, 0.9328071844033775, 0.8388888888888889, 0.008709197762515046, 0.9894827932488258, 0.8661971830985915, 0.007599896150487385, 0.9641773930036456, 0.8773841961852861]"
egfr_F_L_oly_4X_31_cropped.png,egfr,F,L,4X,31,"[36675.0, 4615.421715174808, 766.9646394932572, 190.74430538788206, 4.020904518924539, 0.9685804977327976, 0.2806495305290062, 2289.0, 0.062413087934560324, 1.0, 7.031569112094459e-17, 7.805154501763397e-19, 0.15243252922931363, -0.5517617421204004, -0.388112405695569, 0.21967867209181538, 0.023737993519978136, -0.04192270947698363, -0.14526748288454522, -0.0949278886156481, 0.026408593260915374, 0.0029266458234211085, -0.08652805085714307, 0.039172621394882826, 0.06793387174586941, 0.060200667592690243, -0.026859674466826713, -0.0923373243883175, -0.004524247770711333, 0.06331958470177461, 0.032343815122227546, -0.018115165657483275, 0.021645989909364505, -0.013802068697462538, -0.0006192676704033612, -0.025268402274175993, -0.0086931328173484, -0.009489455435903025, -0.02973062632020431, 0.0035743944095293387, 0.04729576873050859, -0.00036385770098980216, -0.03569121732640083, -0.02752452475995766, 0.0001557007167722635, 0.013229375445117287, 0.03619011874620205, 0.0021462174254390886, 0.006765232444555678, 25, 11, 0, 2555.0966799187827, 102.2038671967513, 475.78174593052063, 133.987739869016, 0.05240627130197682, 0.9889106564946029, 0.6903735632183908, 0.024485344239945465, 0.9306884251299575, 0.6059379217273954, 0.017859577368779824, 0.9914690807348996, 0.690200210748156, 0.010034083162917519, 0.9893343728321408, 0.7117988394584139, 0.009679618268575324, 0.9765544782001778, 0.8198614318706697, 0.007661895023858214, 0.9734069299648046, 0.5940803382663847]"
tkv_M_L_oly_4X_78_cropped.png,tkv,M,L,4X,78,"[33953.0, 5132.855264720937, 735.7653220196567, 198.49027176144685, 3.7068079734604193, 0.9629236985441629, 0.27778414111332916, 2537.0, 0.07472093776691309, 1.0, 2.5312052998509453e-17, -6.44735063159846e-18, 0.3298025493737409, -0.05662822056943886, -0.16870500296049237, 0.060614927400824914, -0.04010112969706835, 0.07415074027595732, 0.024081235646322034, -0.057386410107779263, 0.0026891043630278538, -0.05699506566466886, -0.004889296413706105, 0.07808662004118536, 0.02041421369634842, -0.04560373139637122, -0.044099104004518476, -0.02582902858519658, 0.05523388990026469, 0.003185824158824523, -0.029787029707286784, -0.01663814875731794, 0.017656756226760068, -0.016073504402782515, 0.015981395820976393, -0.018942271429629568, 0.00291216556228815, -0.01465564378684143, 0.005197822571421563, 0.00644516135928637, 0.015955958176959138, -0.004385476094174072, -0.002276427425884582, -0.018718576818349875, 0.014201894417285072, 0.01852633861246346, 0.01048245396140867, -0.0035505835860016495, -0.008366782043153146, 27, 9, 0, 2824.564717350318, 104.61350805001177, 434.8822509939089, 120.98873419147813, 0.04989249845374488, 0.9872351089276895, 0.6082585278276481, 0.012782375636909846, 0.9939482332055228, 0.8362235067437379, 0.010278914970694783, 0.8431666456076861, 0.828978622327791, 0.007510381998645186, 0.9375011502943184, 0.9375, 0.00591994816363797, 0.9819401547064432, 0.8375, 0.0049185638971519455, 0.9783915583055646, 0.3646288209606987]"
samw_F_L_oly_4X_70_cropped.png,samw,F,L,4X,70,"[36577.0, 5565.578136148412, 779.3545091212121, 212.80729825142643, 3.662254610273866, 0.9619981858451615, 0.26630893788042054, 2714.0, 0.0741996336495612, 1.0, 4.4537998380607637e-17, 4.0918895991938434e-18, 0.35552929624176266, -0.011190785636929186, -0.2222624102566177, 0.05346797086166832, -0.02543259424155216, 0.11275462601404868, 0.028538406325969497, -0.07016835731280938, -0.03316493818373706, -0.04461996330102884, 0.016493529555204473, 0.0845478552795072, 0.001047555306446531, -0.046602236531232404, -0.02997532140222054, -0.006108417626355854, 0.04109466075965888, 0.009316919377627483, -0.02604800134738972, -0.0015608158647044015, 0.019962418737308852, -0.0059347773133970666, 0.013643864908831665, -0.00886734013164643, -0.009025295852775122, -0.012806780701012734, 0.005101397538112819, 0.017114399538234574, 0.011292641844792459, -0.008027600262496572, -0.016146704235785347, -0.010918035944531503, 0.014295880465719167, 0.018432120775974135, -0.0016041101955640515, -0.004992952833819648, 0.0034090745828249816, 25, 8, 0, 3019.7901140947347, 120.79160456378939, 476.43860018001305, 135.31043097566334, 0.03190529567761161, 0.9654422752162304, 0.918174665617624, 0.02643737868059163, 0.9968698260004344, 0.6752793296089385, 0.009760231839680673, 0.9015407254731428, 0.649090909090909, 0.009076742215053175, 0.9126732619900096, 0.8759894459102903, 0.008721327610246877, 0.9318301650298778, 0.9166666666666666, 0.006151406621647483, 0.9720094267532544, 0.8333333333333334]"
